C000022	-0.238956473190581
C002798	0.0537346765843622
C004559	-0.14434027995293
C008840	-0.0573429999017153
C009468	-0.0772544216935279
C011737	-0.0570855181193672
C013929	-0.0342669178806626
C023009	-0.282234097396158
C023224	-0.119800202923896
C024966	-0.0208906426772968
C028868	-0.0664368616443797
C029081	0.0443048895008966
C031130	0.000927530570159036
C034173	0.0221012476412446
C040027	-0.0826362544456068
C043759	-0.168047733701451
C043901	-0.143825548613702
C045829	0.0442149912545463
C045989	-0.0848767952940103
C047816	0.0689489182973322
C048537	-0.067154961294242
C051184	0.0777581427676601
C051454	-0.186432472626771
C052355	-0.119082443732907
C054917	-0.0328048821794225
C055107	-0.243705056459455
C055945	0.000607378439637428
C056756	0.000533248300226122
C057987	-0.142452466054007
C058204	-2.73306505882637e-05
C060820	-0.152919023854032
C064701	-0.0922995720297435
C066717	-0.154940982674441
C069180	0.0253010980920776
C070356	0.0451167899337738
C071361	-0.0230901405715594
C072948	-0.102356329533697
C076287	-0.229920489881061
C077361	-0.0764951799166576
C077860	-0.0764326617573618
C079280	-0.219014997419721
C079856	-0.204133262584252
C082332	-0.220633830694306
C093964	-0.201004961312611
C095090	-0.0764975141308371
C097205	-0.0947743943726754
C099596	0.0456887298220407
C100318	0.0535070470841196
C105372	-0.126551701832704
C105545	-0.00750620900712097
C105644	-0.0573530307807173
C105857	-0.0871208602386465
C107639	-0.0317344753186527
C108817	0.0356951534464931
C110779	-0.0602163999096514
C111053	0.0885924822715461
C111115	0.00576239966976789
C116207	-0.134743269925385
C117151	0.0517634316384123
C117343	-0.0533236325770721
C120924	0.0243136526588742
C123541	-0.136709049727838
C128342	-0.169125221366381
C128912	0.00376750828706187
C129760	-0.15118648917729
C129810	-0.0916736394569077
C131240	-0.0916522041200153
C132689	-0.132594649977939
C136419	-0.0545981835559365
C140089	0.059975052567016
C141883	0.0163157934942676
C142031	-0.0691353449473022
C142372	-0.116510396940392
C144381	-0.00981054108181307
C144897	-0.167119048260482
C147785	-0.109396124781264
C149208	-0.18641184552597
C149890	-0.119190448982121
C150684	-0.240692444633748
C150916	-0.207808544011603
C153883	-0.099253044570239
C154621	-0.000677702367499471
C155037	-0.0668170131835185
C156454	0.0877921917999103
C157350	-0.0915948269943457
C158809	-0.0552849151453757
C161494	-0.229807739995467
C162894	-0.210548762858331
C165014	0.00558089971329285
C166162	-0.124209137531901
C170968	-0.0734345838110954
C172460	0.0473007858251585
C173032	0.0427400307689809
C175215	-0.11268230812366
C178916	-0.055880864544655
C182146	-0.17430638782216
C182436	-0.0900377476921065
C183319	-0.220093945853042
C183754	-0.022318309810048
C186073	0.0590965076215781
C186753	-0.0747789903906417
C192794	-0.195099485725278
C193295	-0.143646353615309
C193641	-0.141255690085029
C197580	-0.106320908702794
C197637	-0.120959566997362
C200821	-0.110053078755637
C205636	-0.0423138603710796
C207123	-0.0765180491792036
C212680	0.0850802591807477
C212938	-0.0230293497194059
C215978	-0.207635602508625
C222646	-0.119339963153665
C225545	-0.0570527040430644
C229799	0.0208174633777533
C233240	0.0619522371997503
C238433	0.0544088063934508
C239117	0.0533427868526574
C245167	-0.0257055938409074
C247596	0.028808220736572
C250321	-0.133865900504787
C252482	0.0139198206963212
C261796	-0.134723051907598
C261842	-0.200571435334567
C268269	0.00158989546934678
C270589	0.0321557862642748
C270748	-0.109045842316045
C272928	-0.138408741020261
C273611	-0.133245901981571
C274606	0.0347993981367392
C275030	-0.254765554710162
C275309	-0.0903295988745912
C279204	-0.0574705174814979
C280581	-0.0897462324580068
C284828	0.036122913766171
C286840	-0.0515178962474577
C287600	-0.134146475301213
C293408	-0.182840699196266
C295381	-0.0766051281480206
C296276	0.069002304546051
C297246	-0.0522857845429193
C298822	0.043549123851255
C303229	-0.0752083594076267
C303726	-0.221263066913289
C306186	-0.0416295136041738
C314932	-0.0611193595769936
C316880	-0.202989941183228
C322323	-0.0322180053897775
C323372	-0.109719895451342
C326341	-0.128901098682621
C329042	0.0362748788775026
C330990	0.0454528936746844
C334871	-0.225714718212968
C335148	0.0187908625803766
C338483	0.00115282596236932
C342167	-0.201913545338089
C348132	0.0882412586914156
C348267	0.0110068258248017
C353015	-0.0910019175770166
C356413	-0.0957753822552849
C363923	-0.0766801080407367
C364203	-0.269139119965779
C364220	0.0611557252715866
C365917	-0.0935024492231268
C369203	-0.145953328984095
C369916	-0.076539303335821
C373128	-0.0409017107446482
C376474	-0.244336463929351
C380986	-0.0688777021629555
C383493	-0.134086566948163
C384088	-0.0763651189999263
C386511	-0.274876547425117
C389236	0.0212699660180613
C389917	-0.187083013496609
C394054	0.000415067043073058
C395083	0.0268817878527691
C396844	-0.206563522709802
C397804	-0.197652952782827
C397946	-0.0162096650367423
C401730	-0.130764671825759
C404674	-0.100168664884814
C406013	-0.0328163037468438
C406249	-0.118499157949018
C410008	0.0527327129715048
C410259	0.0503338749900805
C414546	-0.11739442408754
C416561	-0.143658659593759
C419709	-0.11735027353227
C420341	-0.0847847765818576
C420480	-0.0907508193815848
C420990	-0.0661852405387442
C421027	-0.0572507909867202
C424773	-0.110247995370948
C427351	0.0592280310058006
C429643	-0.0237463630446721
C431130	-0.207070423330098
C433357	-0.0416221016880372
C438155	-0.228595314486088
C438858	-0.14280900700334
C440389	-0.162189177577657
C452968	-0.0300794214619658
C454136	-0.181550756951833
C455540	-0.0583263504047917
C456009	0.034754929763461
C463264	-0.0329492961828828
C463702	0.0691862164645434
C467747	-0.136793202390104
C468482	0.0211604598590575
C470845	-0.11915969661541
C473230	-0.119207683876659
C474248	-0.168662491431201
C475898	-0.00788523020270303
C480189	0.064878258417335
C481811	-0.195155287930591
C481820	0.0779866180343422
C486665	-0.055472092702491
C489736	-0.195528269770858
C493104	-0.099774923483739
C493218	-0.0669863714290028
C496901	-0.123961565900141
C499751	-0.0432132554054218
C499915	0.0461313396093797
C501315	-0.0229303350591987
C501861	-0.229708973143246
C504248	0.0556100763062665
C504454	-0.0227155665620057
C507313	0.0168813615561399
C510087	-0.0955976015174464
C511145	0.016570952569509
C518204	-0.0603459628516048
C518380	-0.0424263289960351
C518823	0.0122952909493155
C519370	-0.0956724607856817
C521167	-0.158750368559472
C526118	-0.143748730132791
C526774	-0.212527932611185
C528965	-0.0940870391069028
C531093	-0.203214792927219
C536485	-0.093661282078072
C540661	-0.0583360220431916
C542823	-0.216917899312052
C542938	-0.12374555931543
C546437	-0.0765736056957913
C549940	-0.13340551337237
C550881	0.0244585544405828
C551905	-0.0670500261094482
C552770	0.0490806095802638
C553940	0.0349073332209437
C555914	-0.197638805288611
C558776	-0.195187233796574
C559138	0.0442363410664685
C560937	0.0542050906524959
C563202	-0.0713262493724461
C565826	-0.0633820826734037
C569675	-0.227026419974065
C570101	0.0204686029926953
C571644	-0.1340299038691
C574934	0.0537533466888788
C577262	-0.0564494478057745
C579430	-0.00764950214474774
C579939	0.0537521112817973
C581347	-0.102688552800329
C584115	-0.104118243219757
C589644	-0.192839695967203
C589904	-0.0397365004428644
C591540	-0.077062248869031
C592271	-0.0755634925423646
C599861	0.00539948170971766
C601585	-0.0606979795015523
C610726	0.0689629870700685
C612455	-0.118804565903688
C614910	-0.0314711923985487
C620364	-0.00675703804462536
C622966	-0.0757440007674494
C624414	0.02765884988526
C625491	-0.121409458006664
C627722	-0.0230892010585722
C628948	-0.234848295972442
C629224	-0.08622699505378
C631464	-0.109037542560229
C631932	-0.074226928888353
C636198	-0.109911806559272
C639622	-0.0360173105855563
C640041	-0.160396818385658
C640848	-0.042046704274674
C641107	-0.219854530540115
C643525	-0.00600931324114949
C644492	0.00114148940619928
C647743	-0.0573626338003674
C647908	-0.131138525812896
C649493	-0.0867473952259727
C656214	-0.0958555717071078
C657256	-0.198549755706912
C664297	-0.0931411586414925
C665771	0.0334704203428899
C673746	-0.0322475829988383
C679624	-0.220145650004689
C684817	-0.162635718201247
C686196	-0.0427135553414694
C686456	-0.147757247822787
C689434	-0.128678505675728
C691341	-0.0580784297895219
C692167	-0.0889254788027557
C692328	-0.139989680916843
C693476	-0.0798721491354143
C693929	-0.0424325159931102
C693958	-0.102252233088437
C700061	-0.239698748748125
C700310	-0.0578593781985054
C700942	-0.00375258713750597
C701752	-0.0637515513513428
C702020	-0.0338821211873163
C703118	-0.0189132646645695
C705405	-0.0517847402631034
C707604	-0.107772716436208
C712163	0.0347446530178828
C715538	-0.289087743637595
C716457	-0.171041214236857
C717230	-0.076927816103332
C719435	-0.0550647681407499
C721430	-0.179810724459719
C723335	-0.0183994674959549
C723789	-0.126484260724335
C726062	-0.131585521834503
C726656	-0.0329323659290446
C728256	-0.023321468889394
C732352	-0.232730686792361
C732764	-0.0678883960619018
C734625	-0.0223772379816755
C734911	-0.176672186769791
C739804	-0.0573905622067085
C739986	-0.110821419215985
C741327	-0.189994117613363
C741863	-0.0668321489277231
C742688	0.0199148785692037
C746265	0.0177455312081191
C747281	-0.0226668755215116
C748206	-0.198346001222089
C750084	-0.264169602752744
C751882	-0.0777079366072925
C752021	-0.0957274684101742
C754463	0.0245395897889015
C761835	-0.0432995903985357
C761958	-0.187567361600059
C763920	-0.148759881379886
C766050	-0.0583496387392112
C766942	0.068322710421289
C767074	-0.0676466540340793
C767520	-0.186256148866915
C768917	-0.176859608270573
C771878	-0.0663568741368588
C772571	-0.19159923766106
C775801	-0.163430824423644
C776376	-0.23036503284233
C781566	-0.248325443616382
C787142	-0.168122603561992
C789165	-0.0576811023786971
C791280	-0.188390034545403
C793260	-0.140013300160576
C797750	-0.0667794748239911
C799025	-0.176180677498106
C799663	-0.0765900934960133
C802294	-0.186822080162864
C808229	-0.186324006943377
C813895	-0.10898400554763
C814124	-0.0593014966456921
C817148	-0.0943605703934677
C818074	-0.0904951770042035
